date,underlying,volume,open,high,low
07-26 10:23:29:493950,194.39,1,193.67,194.72,193.32
07-26 10:23:30:457941,194.39,1,193.67,194.72,193.32
07-26 10:23:31:455597,194.39,1,193.67,194.72,193.32
07-26 10:23:32:500204,194.38,1,193.67,194.72,193.32
07-26 10:23:33:502612,194.39,1,193.67,194.72,193.32
07-26 10:23:34:466892,194.37,1,193.67,194.72,193.32
07-26 10:23:35:498946,194.365,1,193.67,194.72,193.32
07-26 10:23:36:480462,194.365,1,193.67,194.72,193.32
07-26 10:23:37:473040,194.37,1,193.67,194.72,193.32
07-26 10:23:38:510010,194.37,1,193.67,194.72,193.32
07-26 10:23:39:511926,194.37,1,193.67,194.72,193.32
07-26 10:23:40:516634,194.34,1,193.67,194.72,193.32
07-26 10:23:41:481745,194.34,1,193.67,194.72,193.32
07-26 10:23:42:517476,194.3409,1,193.67,194.72,193.32
07-26 10:23:43:482277,194.3301,3,193.67,194.72,193.32
07-26 10:23:44:535479,194.35,1,193.67,194.72,193.32
07-26 10:23:45:541222,194.33,1,193.67,194.72,193.32
07-26 10:23:46:499417,194.33,1,193.67,194.72,193.32
07-26 10:23:47:500911,194.33,1,193.67,194.72,193.32
07-26 10:23:48:553436,194.334,1,193.67,194.72,193.32
07-26 10:23:49:545796,194.34,5,193.67,194.72,193.32
07-26 10:23:50:544891,194.34,1,193.67,194.72,193.32
07-26 10:23:51:514188,194.32,5,193.67,194.72,193.32
07-26 10:23:52:518950,194.32,5,193.67,194.72,193.32
07-26 10:23:53:516398,194.3373,1,193.67,194.72,193.32
07-26 10:23:54:517278,194.345,4,193.67,194.72,193.32
07-26 10:23:55:544451,194.33,2,193.67,194.72,193.32
07-26 10:23:56:561047,194.33,1,193.67,194.72,193.32
07-26 10:23:57:529741,194.33,1,193.67,194.72,193.32
07-26 10:23:58:569423,194.33,1,193.67,194.72,193.32
07-26 10:23:59:530320,194.33,1,193.67,194.72,193.32
07-26 10:24:00:533575,194.32,1,193.67,194.72,193.32
07-26 10:24:01:575229,194.315,3,193.67,194.72,193.32
07-26 10:24:02:533895,194.32,1,193.67,194.72,193.32
07-26 10:24:03:533686,194.32,1,193.67,194.72,193.32
07-26 10:24:04:540709,194.321,3,193.67,194.72,193.32
07-26 10:24:05:576145,194.3,13,193.67,194.72,193.32
07-26 10:24:06:583707,194.3001,18,193.67,194.72,193.32
07-26 10:24:07:540235,194.3001,18,193.67,194.72,193.32
07-26 10:24:08:579904,194.28,1,193.67,194.72,193.32
07-26 10:24:09:553875,194.285,1,193.67,194.72,193.32
07-26 10:24:10:588257,194.29,1,193.67,194.72,193.32
07-26 10:24:11:598546,194.29,1,193.67,194.72,193.32
07-26 10:24:12:590612,194.29,1,193.67,194.72,193.32
07-26 10:24:13:560942,194.29,1,193.67,194.72,193.32
07-26 10:24:14:600032,194.295,1,193.67,194.72,193.32
07-26 10:24:15:564503,194.28,1,193.67,194.72,193.32
07-26 10:24:16:568880,194.275,1,193.67,194.72,193.32
07-26 10:24:17:565852,194.26,1,193.67,194.72,193.32
07-26 10:24:18:566721,194.27,1,193.67,194.72,193.32
07-26 10:24:19:615698,194.2701,1,193.67,194.72,193.32
07-26 10:24:20:571646,194.24,1,193.67,194.72,193.32
07-26 10:24:21:611048,194.24,1,193.67,194.72,193.32
07-26 10:24:22:592296,194.231,1,193.67,194.72,193.32
07-26 10:24:23:581696,194.25,1,193.67,194.72,193.32
07-26 10:24:24:590971,194.2413,1,193.67,194.72,193.32
07-26 10:24:25:641294,194.24,1,193.67,194.72,193.32
07-26 10:24:26:599874,194.24,1,193.67,194.72,193.32
07-26 10:24:27:652634,194.2399,33,193.67,194.72,193.32
07-26 10:24:28:610975,194.2273,5,193.67,194.72,193.32
07-26 10:24:29:646934,194.21,1,193.67,194.72,193.32
07-26 10:24:30:623359,194.2183,1,193.67,194.72,193.32
07-26 10:24:31:627381,194.2178,3,193.67,194.72,193.32
07-26 10:24:32:635891,194.21,1,193.67,194.72,193.32
07-26 10:24:33:639277,194.1809,10,193.67,194.72,193.32
07-26 10:24:34:641523,194.1809,10,193.67,194.72,193.32
07-26 10:24:35:650708,194.19,1,193.67,194.72,193.32
07-26 10:24:36:648657,194.183,10,193.67,194.72,193.32
07-26 10:24:37:669911,194.19,7,193.67,194.72,193.32
07-26 10:24:38:669918,194.1873,9,193.67,194.72,193.32
07-26 10:24:39:720874,194.1873,9,193.67,194.72,193.32
07-26 10:24:40:714395,194.18,2,193.67,194.72,193.32
07-26 10:24:41:731055,194.18,1,193.67,194.72,193.32
07-26 10:24:42:701242,194.18,1,193.67,194.72,193.32
07-26 10:24:43:776487,194.18,5,193.67,194.72,193.32
07-26 10:24:44:741076,194.18,1,193.67,194.72,193.32
07-26 10:24:45:711002,194.18,1,193.67,194.72,193.32
07-26 10:24:46:717845,194.19,1,193.67,194.72,193.32
07-26 10:24:47:752980,194.19,1,193.67,194.72,193.32
07-26 10:24:48:769342,194.19,1,193.67,194.72,193.32
07-26 10:24:49:743483,194.18,1,193.67,194.72,193.32
07-26 10:24:50:736866,194.17,6,193.67,194.72,193.32
07-26 10:24:51:750928,194.17,6,193.67,194.72,193.32
07-26 10:24:52:753733,194.1765,2,193.67,194.72,193.32
07-26 10:24:53:756338,194.17,1,193.67,194.72,193.32
07-26 10:24:54:808017,194.18,2,193.67,194.72,193.32
07-26 10:24:55:764078,194.18,1,193.67,194.72,193.32
07-26 10:24:56:772196,194.165,1,193.67,194.72,193.32
07-26 10:24:57:778834,194.165,1,193.67,194.72,193.32
07-26 10:24:58:833440,194.16,1,193.67,194.72,193.32
07-26 10:24:59:800835,194.16,1,193.67,194.72,193.32
07-26 10:25:00:856818,194.1505,1,193.67,194.72,193.32
07-26 10:25:01:856123,194.16,1,193.67,194.72,193.32
07-26 10:25:02:837982,194.1501,1,193.67,194.72,193.32
07-26 10:25:03:831352,194.1689,80,193.67,194.72,193.32
07-26 10:25:04:827937,194.1714,5,193.67,194.72,193.32
07-26 10:25:05:832424,194.175,2,193.67,194.72,193.32
07-26 10:25:06:855159,194.175,2,193.67,194.72,193.32
07-26 10:25:07:846901,194.19,1,193.67,194.72,193.32
07-26 10:25:08:886905,194.192,7,193.67,194.72,193.32
07-26 10:25:09:856066,194.19,2,193.67,194.72,193.32
07-26 10:25:10:876730,194.18,1,193.67,194.72,193.32
07-26 10:25:11:874702,194.18,1,193.67,194.72,193.32
07-26 10:25:12:880034,194.18,10,193.67,194.72,193.32
07-26 10:25:13:876327,194.18,1,193.67,194.72,193.32
07-26 10:25:14:927568,194.19,2,193.67,194.72,193.32
07-26 10:25:15:885275,194.19,1,193.67,194.72,193.32
07-26 10:25:16:898469,194.2,1,193.67,194.72,193.32
07-26 10:25:17:954027,194.19,1,193.67,194.72,193.32
07-26 10:25:18:945026,194.1799,1,193.67,194.72,193.32
07-26 10:25:19:954828,194.1799,1,193.67,194.72,193.32
07-26 10:25:20:953924,194.17,7,193.67,194.72,193.32
07-26 10:25:21:918904,194.17,7,193.67,194.72,193.32
07-26 10:25:22:923253,194.17,1,193.67,194.72,193.32
07-26 10:25:23:931054,194.17,1,193.67,194.72,193.32
07-26 10:25:24:926119,194.17,1,193.67,194.72,193.32
07-26 10:25:25:930079,194.17,1,193.67,194.72,193.32
07-26 10:25:26:936419,194.17,1,193.67,194.72,193.32
07-26 10:25:27:933400,194.17,1,193.67,194.72,193.32
07-26 10:25:28:942483,194.17,1,193.67,194.72,193.32
07-26 10:25:29:945270,194.18,1,193.67,194.72,193.32
07-26 10:25:30:950622,194.182,1,193.67,194.72,193.32
07-26 10:25:31:950926,194.182,1,193.67,194.72,193.32
07-26 10:25:32:960379,194.19,1,193.67,194.72,193.32
07-26 10:25:33:960989,194.2,1,193.67,194.72,193.32
07-26 10:25:34:961291,194.2,1,193.67,194.72,193.32
07-26 10:25:35:982646,194.2,1,193.67,194.72,193.32
07-26 10:25:36:973076,194.2,1,193.67,194.72,193.32
07-26 10:25:37:979489,194.21,1,193.67,194.72,193.32
07-26 10:25:38:975859,194.21,1,193.67,194.72,193.32
07-26 10:25:40:026499,194.22,1,193.67,194.72,193.32
07-26 10:25:40:984490,194.22,4,193.67,194.72,193.32
07-26 10:25:41:990943,194.23,1,193.67,194.72,193.32
07-26 10:25:42:986627,194.23,2,193.67,194.72,193.32
07-26 10:25:44:033711,194.23,1,193.67,194.72,193.32
07-26 10:25:44:994558,194.23,1,193.67,194.72,193.32
07-26 10:25:46:048427,194.2347,1,193.67,194.72,193.32
07-26 10:25:47:005442,194.2347,1,193.67,194.72,193.32
07-26 10:25:48:047505,194.205,1,193.67,194.72,193.32
07-26 10:25:49:009636,194.2099,36,193.67,194.72,193.32
07-26 10:25:50:001688,194.2099,36,193.67,194.72,193.32
07-26 10:25:51:001629,194.2099,36,193.67,194.72,193.32
07-26 10:25:52:045645,194.2,1,193.67,194.72,193.32
07-26 10:25:53:016279,194.2,1,193.67,194.72,193.32
07-26 10:25:54:022436,194.2,1,193.67,194.72,193.32
07-26 10:25:55:024029,194.2,1,193.67,194.72,193.32
07-26 10:25:56:069225,194.2,1,193.67,194.72,193.32
07-26 10:25:57:065519,194.195,1,193.67,194.72,193.32
07-26 10:25:58:072215,194.2,2,193.67,194.72,193.32
07-26 10:25:59:066898,194.21,1,193.67,194.72,193.32
07-26 10:26:00:051707,194.22,1,193.67,194.72,193.32
07-26 10:26:01:047688,194.2194,1,193.67,194.72,193.32
07-26 10:26:02:043093,194.2186,1,193.67,194.72,193.32
07-26 10:26:03:069423,194.21,1,193.67,194.72,193.32
07-26 10:26:04:049672,194.195,1,193.67,194.72,193.32
07-26 10:26:05:042583,194.2,1,193.67,194.72,193.32
07-26 10:26:06:063808,194.2,1,193.67,194.72,193.32
07-26 10:26:07:042352,194.21,1,193.67,194.72,193.32
07-26 10:26:08:050151,194.21,1,193.67,194.72,193.32
07-26 10:26:09:045790,194.21,1,193.67,194.72,193.32
07-26 10:26:10:063945,194.21,1,193.67,194.72,193.32
07-26 10:26:11:109497,194.21,1,193.67,194.72,193.32
07-26 10:26:12:084621,194.22,1,193.67,194.72,193.32
07-26 10:26:13:083904,194.22,1,193.67,194.72,193.32
07-26 10:26:14:086874,194.22,1,193.67,194.72,193.32
07-26 10:26:15:094913,194.22,1,193.67,194.72,193.32
07-26 10:26:16:147598,194.22,1,193.67,194.72,193.32
07-26 10:26:17:105217,194.2204,1,193.67,194.72,193.32
07-26 10:26:18:112006,194.21,2,193.67,194.72,193.32
07-26 10:26:19:119337,194.212,1,193.67,194.72,193.32
07-26 10:26:20:155669,194.215,1,193.67,194.72,193.32
07-26 10:26:21:155893,194.185,1,193.67,194.72,193.32
07-26 10:26:22:150744,194.195,1,193.67,194.72,193.32
07-26 10:26:23:129484,194.22,1,193.67,194.72,193.32
07-26 10:26:24:161956,194.24,1,193.67,194.72,193.32
07-26 10:26:25:136769,194.2259,3,193.67,194.72,193.32
07-26 10:26:26:184340,194.2183,2,193.67,194.72,193.32
07-26 10:26:27:147230,194.2183,2,193.67,194.72,193.32
07-26 10:26:28:150169,194.24,1,193.67,194.72,193.32
07-26 10:26:29:147484,194.24,1,193.67,194.72,193.32
07-26 10:26:30:194935,194.235,5,193.67,194.72,193.32
07-26 10:26:31:196003,194.235,1,193.67,194.72,193.32
07-26 10:26:32:156722,194.24,1,193.67,194.72,193.32
07-26 10:26:33:156754,194.24,1,193.67,194.72,193.32
07-26 10:26:34:167220,194.24,1,193.67,194.72,193.32
07-26 10:26:35:171905,194.23,1,193.67,194.72,193.32
07-26 10:26:36:171367,194.2199,1,193.67,194.72,193.32
07-26 10:26:37:185822,194.22,1,193.67,194.72,193.32
07-26 10:26:38:214834,194.22,1,193.67,194.72,193.32
07-26 10:26:39:192122,194.22,1,193.67,194.72,193.32
07-26 10:26:40:207916,194.22,1,193.67,194.72,193.32
07-26 10:26:41:214555,194.22,1,193.67,194.72,193.32
07-26 10:26:42:210694,194.23,1,193.67,194.72,193.32
07-26 10:26:43:253007,194.2328,1,193.67,194.72,193.32
07-26 10:26:44:219211,194.2328,1,193.67,194.72,193.32
07-26 10:26:45:224416,194.2328,1,193.67,194.72,193.32
07-26 10:26:46:263790,194.23,2,193.67,194.72,193.32
07-26 10:26:47:278597,194.24,1,193.67,194.72,193.32
07-26 10:26:48:241484,194.24,1,193.67,194.72,193.32
07-26 10:26:49:295621,194.2301,2,193.67,194.72,193.32
07-26 10:26:50:256338,194.24,1,193.67,194.72,193.32
07-26 10:26:51:274828,194.24,1,193.67,194.72,193.32
07-26 10:26:52:315391,194.24,1,193.67,194.72,193.32
07-26 10:26:53:289082,194.24,1,193.67,194.72,193.32
07-26 10:26:54:286040,194.23,1,193.67,194.72,193.32
07-26 10:26:55:336653,194.23,1,193.67,194.72,193.32
07-26 10:26:56:298764,194.23,1,193.67,194.72,193.32
07-26 10:26:57:342268,194.24,1,193.67,194.72,193.32
07-26 10:26:58:347179,194.24,1,193.67,194.72,193.32
07-26 10:26:59:316959,194.23,1,193.67,194.72,193.32
07-26 10:27:00:363380,194.23,1,193.67,194.72,193.32
07-26 10:27:01:616617,194.24,1,193.67,194.72,193.32
07-26 10:27:02:340961,194.235,1,193.67,194.72,193.32
07-26 10:27:03:363579,194.24,1,193.67,194.72,193.32
07-26 10:27:04:365810,194.23,1,193.67,194.72,193.32
07-26 10:27:05:348807,194.24,1,193.67,194.72,193.32
07-26 10:27:06:366954,194.24,1,193.67,194.72,193.32
07-26 10:27:07:357966,194.24,1,193.67,194.72,193.32
07-26 10:27:08:371803,194.24,1,193.67,194.72,193.32
07-26 10:27:09:372618,194.24,1,193.67,194.72,193.32
07-26 10:27:10:413488,194.24,1,193.67,194.72,193.32
07-26 10:27:11:378176,194.2301,5,193.67,194.72,193.32
07-26 10:27:12:418272,194.23,1,193.67,194.72,193.32
07-26 10:27:13:404949,194.23,1,193.67,194.72,193.32
07-26 10:27:14:448478,194.2301,8,193.67,194.72,193.32
07-26 10:27:15:399316,194.2301,8,193.67,194.72,193.32
07-26 10:27:16:416719,194.23,1,193.67,194.72,193.32
07-26 10:27:17:410314,194.23,1,193.67,194.72,193.32
07-26 10:27:18:434066,194.235,1,193.67,194.72,193.32
07-26 10:27:19:422095,194.235,1,193.67,194.72,193.32
07-26 10:27:20:439412,194.23,1,193.67,194.72,193.32
07-26 10:27:21:434649,194.23,1,193.67,194.72,193.32
07-26 10:27:22:436640,194.23,3,193.67,194.72,193.32
07-26 10:27:23:491456,194.2398,5,193.67,194.72,193.32
07-26 10:27:24:456328,194.235,1,193.67,194.72,193.32
07-26 10:27:25:463484,194.2399,5,193.67,194.72,193.32
07-26 10:27:26:491570,194.2396,2,193.67,194.72,193.32
07-26 10:27:27:472556,194.24,2,193.67,194.72,193.32
07-26 10:27:28:507458,194.255,1,193.67,194.72,193.32
07-26 10:27:29:469613,194.2494,15,193.67,194.72,193.32
07-26 10:27:30:481988,194.21,1,193.67,194.72,193.32
07-26 10:27:31:528859,194.2187,1,193.67,194.72,193.32
07-26 10:27:32:492481,194.21,1,193.67,194.72,193.32
07-26 10:27:33:508217,194.21,1,193.67,194.72,193.32
07-26 10:27:34:512802,194.21,15,193.67,194.72,193.32
07-26 10:27:35:521047,194.22,2,193.67,194.72,193.32
07-26 10:27:36:562250,194.22,2,193.67,194.72,193.32
07-26 10:27:37:527469,194.22,2,193.67,194.72,193.32
07-26 10:27:38:521672,194.21,1,193.67,194.72,193.32
07-26 10:27:39:524730,194.2199,1,193.67,194.72,193.32
07-26 10:27:40:526270,194.2199,1,193.67,194.72,193.32
07-26 10:27:41:528088,194.2199,14,193.67,194.72,193.32
07-26 10:27:42:567745,194.2,33,193.67,194.72,193.32
07-26 10:27:43:585495,194.2,33,193.67,194.72,193.32
07-26 10:27:44:581666,194.2,33,193.67,194.72,193.32
07-26 10:27:45:585670,194.21,1,193.67,194.72,193.32
07-26 10:27:46:596196,194.2,1,193.67,194.72,193.32
07-26 10:27:47:566510,194.2,1,193.67,194.72,193.32
07-26 10:27:48:585544,194.2,1,193.67,194.72,193.32
07-26 10:27:49:583508,194.2009,15,193.67,194.72,193.32
07-26 10:27:50:611746,194.2116,1,193.67,194.72,193.32
07-26 10:27:51:621328,194.18,8,193.67,194.72,193.32
07-26 10:27:52:620058,194.19,5,193.67,194.72,193.32
07-26 10:27:53:596991,194.19,5,193.67,194.72,193.32
07-26 10:27:54:595202,194.1801,5,193.67,194.72,193.32
07-26 10:27:55:607882,194.18,2,193.67,194.72,193.32
07-26 10:27:56:606956,194.1751,1,193.67,194.72,193.32
07-26 10:27:57:649744,194.1751,1,193.67,194.72,193.32
07-26 10:27:58:603031,194.17,1,193.67,194.72,193.32
07-26 10:27:59:616144,194.18,13,193.67,194.72,193.32
07-26 10:28:00:634786,194.182,5,193.67,194.72,193.32
07-26 10:28:01:612224,194.18,15,193.67,194.72,193.32
07-26 10:28:02:617151,194.1785,1,193.67,194.72,193.32
07-26 10:28:03:671007,194.18,1,193.67,194.72,193.32
07-26 10:28:04:656217,194.1736,1,193.67,194.72,193.32
07-26 10:28:05:673958,194.19,1,193.67,194.72,193.32
07-26 10:28:06:674710,194.1841,5,193.67,194.72,193.32
07-26 10:28:07:649959,194.19,1,193.67,194.72,193.32
07-26 10:28:08:697487,194.2,1,193.67,194.72,193.32
07-26 10:28:09:677821,194.205,1,193.67,194.72,193.32
07-26 10:28:10:721383,194.205,1,193.67,194.72,193.32
07-26 10:28:11:687758,194.2399,1,193.67,194.72,193.32
07-26 10:28:12:699272,194.225,1,193.67,194.72,193.32
07-26 10:28:13:733910,194.23,3,193.67,194.72,193.32
07-26 10:28:14:741692,194.23,1,193.67,194.72,193.32
07-26 10:28:15:752787,194.26,10,193.67,194.72,193.32
07-26 10:28:16:745180,194.26,10,193.67,194.72,193.32
07-26 10:28:17:760283,194.27,1,193.67,194.72,193.32
07-26 10:28:18:772151,194.289,1,193.67,194.72,193.32
07-26 10:28:19:730891,194.28,2,193.67,194.72,193.32
07-26 10:28:20:749958,194.275,2,193.67,194.72,193.32
07-26 10:28:21:752644,194.275,2,193.67,194.72,193.32
07-26 10:28:22:800480,194.27,1,193.67,194.72,193.32
07-26 10:28:23:764132,194.25,1,193.67,194.72,193.32
07-26 10:28:24:818382,194.241,4,193.67,194.72,193.32
07-26 10:28:25:814452,194.231,5,193.67,194.72,193.32
07-26 10:28:26:822253,194.23,1,193.67,194.72,193.32
07-26 10:28:27:784862,194.23,1,193.67,194.72,193.32
07-26 10:28:28:831196,194.23,1,193.67,194.72,193.32
07-26 10:28:29:840542,194.23,5,193.67,194.72,193.32
07-26 10:28:30:841582,194.23,5,193.67,194.72,193.32
07-26 10:28:31:820462,194.23,1,193.67,194.72,193.32
07-26 10:28:32:863409,194.23,1,193.67,194.72,193.32
07-26 10:28:33:847306,194.2207,1,193.67,194.72,193.32
07-26 10:28:34:870213,194.2207,1,193.67,194.72,193.32
07-26 10:28:35:843253,194.2201,3,193.67,194.72,193.32
07-26 10:28:36:842289,194.25,1,193.67,194.72,193.32
07-26 10:28:37:893567,194.24,1,193.67,194.72,193.32
07-26 10:28:38:895615,194.23,3,193.67,194.72,193.32
07-26 10:28:39:911428,194.23,3,193.67,194.72,193.32
07-26 10:28:40:907747,194.23,3,193.67,194.72,193.32
07-26 10:28:41:866858,194.23,1,193.67,194.72,193.32
07-26 10:28:42:872566,194.222,1,193.67,194.72,193.32
07-26 10:28:43:878412,194.23,1,193.67,194.72,193.32
07-26 10:28:44:891248,194.23,1,193.67,194.72,193.32
07-26 10:28:45:889188,194.21,1,193.67,194.72,193.32
07-26 10:28:46:951782,194.2,2,193.67,194.72,193.32
07-26 10:28:47:941155,194.21,1,193.67,194.72,193.32
07-26 10:28:48:940220,194.21,1,193.67,194.72,193.32
07-26 10:28:49:903768,194.23,1,193.67,194.72,193.32
07-26 10:28:50:917369,194.23,1,193.67,194.72,193.32
07-26 10:28:51:973996,194.23,1,193.67,194.72,193.32
07-26 10:28:52:971756,194.239,4,193.67,194.72,193.32
07-26 10:28:53:982480,194.2303,11,193.67,194.72,193.32
07-26 10:28:54:937986,194.24,3,193.67,194.72,193.32
07-26 10:28:55:952379,194.25,1,193.67,194.72,193.32
07-26 10:28:56:999405,194.2301,5,193.67,194.72,193.32
07-26 10:28:57:966368,194.2301,5,193.67,194.72,193.32
07-26 10:28:58:995006,194.24,25,193.67,194.72,193.32
07-26 10:28:59:975897,194.24,1,193.67,194.72,193.32
07-26 10:29:00:972693,194.24,1,193.67,194.72,193.32
07-26 10:29:01:983508,194.24,1,193.67,194.72,193.32
07-26 10:29:02:975775,194.2369,1,193.67,194.72,193.32
07-26 10:29:03:987907,194.24,1,193.67,194.72,193.32
07-26 10:29:04:998222,194.24,1,193.67,194.72,193.32
07-26 10:29:06:008203,194.22,1,193.67,194.72,193.32
07-26 10:29:07:008223,194.22,15,193.67,194.72,193.32
07-26 10:29:08:015497,194.22,15,193.67,194.72,193.32
07-26 10:29:09:070587,194.22,15,193.67,194.72,193.32
07-26 10:29:10:023691,194.22,1,193.67,194.72,193.32
07-26 10:29:11:079471,194.2415,1,193.67,194.72,193.32
07-26 10:29:12:046207,194.2415,1,193.67,194.72,193.32
07-26 10:29:13:041259,194.2415,1,193.67,194.72,193.32
07-26 10:29:14:043579,194.2415,1,193.67,194.72,193.32
07-26 10:29:15:055721,194.2415,1,193.67,194.72,193.32
07-26 10:29:16:091748,194.2415,1,193.67,194.72,193.32
07-26 10:29:17:064851,194.2415,1,193.67,194.72,193.32
07-26 10:29:18:116018,194.2499,1,193.67,194.72,193.32
07-26 10:29:19:120818,194.2499,1,193.67,194.72,193.32
07-26 10:29:20:073430,194.2499,1,193.67,194.72,193.32
07-26 10:29:21:077368,194.23,1,193.67,194.72,193.32
07-26 10:29:22:086508,194.24,1,193.67,194.72,193.32
07-26 10:29:23:129563,194.24,1,193.67,194.72,193.32
07-26 10:29:24:096009,194.24,1,193.67,194.72,193.32
07-26 10:29:25:142917,194.24,1,193.67,194.72,193.32
07-26 10:29:26:109162,194.23,2,193.67,194.72,193.32
07-26 10:29:27:116672,194.22,1,193.67,194.72,193.32
07-26 10:29:28:114758,194.22,1,193.67,194.72,193.32
07-26 10:29:29:173339,194.22,1,193.67,194.72,193.32
07-26 10:29:30:125854,194.21,2,193.67,194.72,193.32
07-26 10:29:31:136514,194.21,2,193.67,194.72,193.32
07-26 10:29:32:136733,194.23,3,193.67,194.72,193.32
07-26 10:29:33:190358,194.23,3,193.67,194.72,193.32
07-26 10:29:34:152000,194.23,1,193.67,194.72,193.32
07-26 10:29:35:158988,194.23,1,193.67,194.72,193.32
07-26 10:29:36:156872,194.23,1,193.67,194.72,193.32
07-26 10:29:37:147478,194.235,1,193.67,194.72,193.32
07-26 10:29:38:190964,194.24,2,193.67,194.72,193.32
07-26 10:29:39:173070,194.24,2,193.67,194.72,193.32
07-26 10:29:40:168506,194.24,2,193.67,194.72,193.32
07-26 10:29:41:185819,194.24,1,193.67,194.72,193.32
07-26 10:29:42:182061,194.23,2,193.67,194.72,193.32
07-26 10:29:43:190879,194.218,6,193.67,194.72,193.32
07-26 10:29:44:194000,194.218,6,193.67,194.72,193.32
07-26 10:29:45:265945,194.22,1,193.67,194.72,193.32
07-26 10:29:46:247511,194.22,1,193.67,194.72,193.32
07-26 10:29:47:210508,194.21,15,193.67,194.72,193.32
07-26 10:29:48:252145,194.21,15,193.67,194.72,193.32
07-26 10:29:49:216909,194.22,1,193.67,194.72,193.32
07-26 10:29:50:221595,194.2183,1,193.67,194.72,193.32
07-26 10:29:51:234566,194.21,1,193.67,194.72,193.32
07-26 10:29:52:271458,194.22,1,193.67,194.72,193.32
07-26 10:29:53:276754,194.2204,1,193.67,194.72,193.32
07-26 10:29:54:245792,194.2204,1,193.67,194.72,193.32
07-26 10:29:55:240151,194.2299,2,193.67,194.72,193.32
07-26 10:29:56:299200,194.2299,2,193.67,194.72,193.32
07-26 10:29:57:303326,194.23,2,193.67,194.72,193.32
07-26 10:29:58:259715,194.24,1,193.67,194.72,193.32
07-26 10:29:59:266061,194.24,1,193.67,194.72,193.32
07-26 10:30:00:301329,194.24,1,193.67,194.72,193.32
07-26 10:30:01:273117,194.24,1,193.67,194.72,193.32
07-26 10:30:02:324982,194.23,1,193.67,194.72,193.32
07-26 10:30:03:391047,194.24,1,193.67,194.72,193.32
07-26 10:30:04:320355,194.24,1,193.67,194.72,193.32
